uid,subj_id,utterance,pa_step,bt_step,block,buttonOrder,buttonPosition,contour,countDelay,countUp,forcedChoiceRT,presentationOrder,response,response_binary,start,end,erb_diff,st_diff,start_erb,end_erb,start_erb_centered,end_erb_centered,tcog_t_raw,tcog_f_raw,tcog_t_centered,tcog_f_centered,tcog_t_semitone,tcog_f_semitone,st_tcog,global_pattern,duration,age,gender,born_in_us,time_in_us,has_music_training,music_details,speaks_other_lang,other_lang_details,age_learned_english,aq_comm,aq_social,loneliness_score,logrt
11,55cb79e0fdf99b3c26ae4bca,broadway,5,2,1,at,right,1_2,3338,78,2029,11,telling,1,120,81.1346582583131,-0.7696003893612655,-6.775730150062439,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,0.5085038748500487,80.04146948819442,0.44075645115222345,-9.958530511805577,0.43416829116526695,-1.973416225669534,-2.0301281687242616,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.615298339825815
12,55cb79e0fdf99b3c26ae4bca,greenview,3,3,1,at,right,3_3,3086,28,1638,12,telling,1,100,102.02442198493041,0.32011900087396583,0.34697444509345005,2.7482045789059484,3.068323579779914,0,0.32011900087396583,0.5277991760417675,98.84449008473348,0.5066799833954191,8.844490084733485,0.4881463542558974,1.6151792098079698,1.6228265545427978,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.401231264413015
13,55cb79e0fdf99b3c26ae4bca,branning,4,4,1,at,right,2_4,4257,52,2058,13,telling,1,110,124.05699442806409,0.6157206457496187,2.0819946482570297,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,0.5414877785339443,102.87583900459786,0.6401572710609424,12.875839004597854,0.6126902561602494,2.206448819704473,2.3148874805886264,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.629489916393995
14,55cb79e0fdf99b3c26ae4bca,grandma,2,3,1,at,right,4_3,4116,56,515,14,telling,1,90,102.02442198493041,0.593926329321981,2.171011566434052,2.4743972504579332,3.068323579779914,-0.27380732844801514,0.32011900087396583,0.5497176776507813,102.5723945970484,0.5428554374207947,12.572394597048401,0.5333034842110308,2.2788576186104956,2.2637472334185365,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.244166900663736
15,55cb79e0fdf99b3c26ae4bca,bronville,4,1,1,at,right,2_1,4028,78,445,15,telling,1,110,61.325523908511215,-1.0717793542503813,-10.115327577009031,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,0.5251374510953213,71.3412744164302,0.6889315847198851,-18.658725583569794,0.7035813592194171,-4.1887336672845645,-4.022256163085573,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.09807428216624
16,55cb79e0fdf99b3c26ae4bca,broadway,1,3,1,at,right,5_3,4257,40,477,16,telling,1,80,102.02442198493041,0.875,4.210111583741802,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,0.4955948626992807,105.79804049328645,0.4719091150699489,15.79804049328645,0.47619123050561596,2.831869747444675,2.799792008404977,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.1675164908883415
17,55cb79e0fdf99b3c26ae4bca,grandma,4,2,1,at,right,2_2,4872,24,576,17,telling,1,110,81.1346582583131,-0.5092793542503813,-5.269359565056132,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,0.5357853022507658,83.2061300988889,0.4859691387860436,-6.793869901111092,0.47767323906549003,-1.3363466865990017,-1.3588221666979692,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.3561076606958915
18,55cb79e0fdf99b3c26ae4bca,bronville,5,1,1,at,right,1_1,3064,30,497,18,telling,1,120,61.325523908511215,-1.3321003893612655,-11.621698162015338,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,0.5313355823667124,67.97874181909386,0.6292369080476828,-22.021258180906145,0.641512141672497,-4.903771392672566,-4.858096096315261,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.208590026096629
19,55cb79e0fdf99b3c26ae4bca,greenview,4,5,1,at,right,2_5,4879,24,1296,19,telling,1,110,147.29848706238238,1.1782206457496187,5.054869061253128,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,0.5615493734834409,109.94888660536468,0.6647578923606416,19.948886605364677,0.6240503253705764,3.1757657783417876,3.466033059562192,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.16703787691222
20,55cb79e0fdf99b3c26ae4bca,branning,2,4,1,at,right,4_4,4943,68,409,20,telling,1,90,124.05699442806409,1.156426329321981,5.556074054596848,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,0.5324449480630035,113.86311068264489,0.6335060617978512,23.863110682644876,0.6217031774949529,4.047744330016814,4.071642150295335,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.013715156042802
21,55cb79e0fdf99b3c26ae4bca,greenview,4,3,1,at,right,2_3,4303,42,1223,21,telling,1,110,102.02442198493041,0.05322064574961871,-1.3030678399057682,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,0.5291571863299849,93.26342511603336,0.40764572521541637,3.263425116033355,0.3873629671005852,0.5948498657080462,0.61663694931419,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.109062135687172
22,55cb79e0fdf99b3c26ae4bca,broadway,5,3,1,at,right,1_3,3185,12,1258,22,telling,1,120,102.02442198493041,-0.2071003893612655,-2.809438424912076,3.2754239691411797,3.068323579779914,0.5272193902352313,0.32011900087396583,0.5284233550116704,88.61623159241977,0.37390483542257547,-1.383768407580232,0.3651905281213766,-0.2749899571392737,-0.2682482875031713,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.1372784372603855
23,55cb79e0fdf99b3c26ae4bca,branning,2,1,1,at,right,4_1,4580,58,595,23,telling,1,90,61.325523908511215,-0.531073670678019,-6.641248170669213,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,0.45778522620597056,76.79337243425151,0.636221244575503,-13.20662756574849,0.6603265601712058,-3.2667045412213906,-2.7473183435796846,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.38856140554563
24,55cb79e0fdf99b3c26ae4bca,grandma,2,2,1,at,right,4_2,4373,14,456,24,telling,1,90,81.1346582583131,0.03142632932198097,-1.7952801587163143,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,0.5252919664774625,89.74599289869111,0.5054498372945012,-0.254007101308891,0.5024097787826932,-0.13914128208520013,-0.04892971777788151,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.1224928095143865
25,55cb79e0fdf99b3c26ae4bca,bronville,1,5,1,at,left,5_5,3731,38,1404,25,asking,0,80,147.29848706238238,2,10.568048484900695,2.193323579779914,4.193323579779914,-0.5548809991260342,1.4451190008739658,0.5918301720115919,127.14675044671097,0.6863042091167147,37.14675044671096,0.671328011403231,5.931579164271801,5.981972211159526,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.247080584585756
26,55cb79e0fdf99b3c26ae4bca,bronville,4,2,2,at,right,2_2,4249,20,728,26,telling,1,110,81.1346582583131,-0.5092793542503813,-5.269359565056132,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,0.5528674299178385,83.28534609973866,0.5347137343768088,-6.714653900261346,0.5296238122920474,-1.2921548544118844,-1.342347876075767,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.590301048196686
27,55cb79e0fdf99b3c26ae4bca,grandma,2,4,2,at,left,4_4,3484,74,1731,27,asking,0,90,124.05699442806409,1.156426329321981,5.556074054596848,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,0.567358493518246,112.86375132809721,0.6418748153010462,22.863751328097198,0.6246011712532298,3.8967346557242877,3.9190236090988906,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.456454555176209
28,55cb79e0fdf99b3c26ae4bca,branning,4,5,2,at,left,2_5,4728,22,1715,28,asking,0,110,147.29848706238238,1.1782206457496187,5.054869061253128,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,0.5582043537527375,112.33480051858106,0.7069653668714336,22.334800518581066,0.6751330734220657,3.5750924207698933,3.837696324510274,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.44716835960004
29,55cb79e0fdf99b3c26ae4bca,broadway,5,1,2,at,right,1_1,3934,20,471,29,telling,1,120,61.325523908511215,-1.3321003893612655,-11.621698162015338,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,0.47489559944789345,66.73126939058497,0.5893468805369738,-23.268730609415027,0.6032645307470393,-5.224153592385356,-5.178744645261105,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.154858094016418
30,55cb79e0fdf99b3c26ae4bca,greenview,1,3,2,at,right,5_3,4608,4,444,30,telling,1,80,102.02442198493041,0.875,4.210111583741802,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,0.5189540734363178,105.4894518516572,0.5055386038375163,15.489451851657199,0.49699234770099016,2.721107300710879,2.74922209179724,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.095824562432225
31,55cb79e0fdf99b3c26ae4bca,branning,3,3,2,at,right,3_3,3338,2,524,31,telling,1,100,102.02442198493041,0.32011900087396583,0.34697444509345005,2.7482045789059484,3.068323579779914,0,0.32011900087396583,0.5197418583354018,99.42978826373552,0.5498120633525153,9.42978826373553,0.5393508379655375,1.729342618832738,1.7250376015926068,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.261491684321042
32,55cb79e0fdf99b3c26ae4bca,grandma,4,4,2,at,right,2_4,4518,20,1616,32,telling,1,110,124.05699442806409,0.6157206457496187,2.0819946482570297,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,0.573676003272721,101.72241547453186,0.635002862921542,11.722415474531857,0.6057720951325308,2.0143389812654737,2.1196886263309205,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.38770923908104
33,55cb79e0fdf99b3c26ae4bca,broadway,4,1,2,at,right,2_1,4292,72,311,33,telling,1,110,61.325523908511215,-1.0717793542503813,-10.115327577009031,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,0.46734801761426875,69.58143379722895,0.6562436584460848,-20.41856620277105,0.6724112327219172,-4.6082465596480535,-4.4546711275020225,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,5.739792912179234
34,55cb79e0fdf99b3c26ae4bca,bronville,2,3,2,at,right,4_3,3896,4,1301,34,telling,1,90,102.02442198493041,0.593926329321981,2.171011566434052,2.4743972504579332,3.068323579779914,-0.27380732844801514,0.32011900087396583,0.5645327174343393,102.65702576702128,0.579573260547592,12.65702576702127,0.5762848615370737,2.3221906509266703,2.2780255343672615,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.170888478512505
35,55cb79e0fdf99b3c26ae4bca,greenview,5,2,2,at,right,1_2,3225,70,390,35,telling,1,120,81.1346582583131,-0.7696003893612655,-6.775730150062439,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,0.5115152517887996,79.76455754296686,0.4253741508969067,-10.23544245703314,0.4182339865808877,-2.0751888001935783,-2.090125889322507,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,5.966146739123692
36,55cb79e0fdf99b3c26ae4bca,broadway,2,5,2,at,right,4_5,4392,10,564,36,telling,1,90,147.29848706238238,1.718926329321981,8.528948467592945,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,0.5458398983704006,123.95787716406615,0.6827746857528786,33.95787716406615,0.6653836155886691,5.479521660790554,5.542236562488619,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.335054251498059
37,55cb79e0fdf99b3c26ae4bca,bronville,5,4,2,at,right,1_4,4661,10,654,37,telling,1,120,124.05699442806409,0.3553996106387345,0.5756240632507219,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,0.5945432322144685,96.13745427660328,0.5860659935777958,6.137454276603271,0.5617678421537996,0.9801231386251745,1.142083199045663,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.483107351457199
38,55cb79e0fdf99b3c26ae4bca,greenview,5,5,2,at,right,1_5,4311,64,286,38,telling,1,120,147.29848706238238,0.9178996106387345,3.548498476246821,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,0.5649520195979164,104.47588194888512,0.6035116624084512,14.47588194888513,0.5607487686883512,2.1757041044710292,2.5820763706097445,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,5.655991810819852
39,55cb79e0fdf99b3c26ae4bca,branning,3,2,2,at,right,3_2,4606,24,443,39,telling,1,100,81.1346582583131,-0.24238099912603417,-3.6193172800569147,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,0.49383720830054706,86.3408467084244,0.5176584042953594,-3.659153291575616,0.5183767842651007,-0.7587610354863911,-0.7185811280300957,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.093569770045136
40,55cb79e0fdf99b3c26ae4bca,grandma,3,1,2,at,right,3_1,3821,72,432,40,telling,1,100,61.325523908511215,-0.8048809991260342,-8.465285292009813,2.7482045789059484,1.9433235797799142,0,-0.8048809991260342,0.5009924688923114,74.07962218571409,0.6677770075015353,-15.920377814285912,0.6814769481018914,-3.7012369934684908,-3.3701791287606193,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.068425588244111
41,55cb79e0fdf99b3c26ae4bca,bronville,2,2,2,at,right,4_2,3664,66,389,41,telling,1,90,81.1346582583131,0.03142632932198097,-1.7952801587163143,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,0.5405488408641405,89.7685958915419,0.5451637533777353,-0.23140410845808893,0.5458334911456691,-0.1072071376906249,-0.04457006419155081,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,5.963579343618446
42,55cb79e0fdf99b3c26ae4bca,broadway,1,5,2,at,left,5_5,3846,44,1425,42,asking,0,80,147.29848706238238,2,10.568048484900695,2.193323579779914,4.193323579779914,-0.5548809991260342,1.4451190008739658,0.5338371487578939,130.9028170579597,0.6272366286635002,40.9028170579597,0.6129673440931998,6.485508618906829,6.485990858194574,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.261927092702751
43,55cb79e0fdf99b3c26ae4bca,greenview,5,3,2,at,right,1_3,4443,6,372,43,telling,1,120,102.02442198493041,-0.2071003893612655,-2.809438424912076,3.2754239691411797,3.068323579779914,0.5272193902352313,0.32011900087396583,0.5307186516364844,87.67568751365312,0.3686360076710459,-2.3243124863468774,0.35603630964926253,-0.5129538320619291,-0.4529779553826404,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,5.918893854273146
44,55cb79e0fdf99b3c26ae4bca,grandma,2,1,2,at,right,4_1,4803,30,429,44,telling,1,90,61.325523908511215,-0.531073670678019,-6.641248170669213,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,0.4988525687431338,77.98639218655067,0.6403605668369721,-12.013607813449331,0.6589544290186201,-2.9766815004977882,-2.480431089249781,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.061456918928017
45,55cb79e0fdf99b3c26ae4bca,branning,4,3,2,at,right,2_3,4508,44,1574,45,telling,1,110,102.02442198493041,0.05322064574961871,-1.3030678399057682,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,0.5237518568694718,93.94764632660475,0.4603534482803597,3.947646326604758,0.4434158781561504,0.7328655955495614,0.7431842012478931,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.3613754289773485
46,55cb79e0fdf99b3c26ae4bca,bronville,3,4,2,at,right,3_4,4390,28,387,46,telling,1,100,124.05699442806409,0.8826190008739658,3.7320369332562473,2.7482045789059484,3.630823579779914,0,0.8826190008739658,0.5852946269640068,107.23433465744546,0.6934789363978717,17.234334657445444,0.6772216395981338,3.008175386839106,3.033240003104549,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,5.958424693029782
47,55cb79e0fdf99b3c26ae4bca,greenview,1,4,2,at,right,5_4,3553,76,501,47,telling,1,80,124.05699442806409,1.4375,7.595174071904597,2.193323579779914,3.630823579779914,-0.5548809991260342,0.8826190008739658,0.5399129586298469,118.05694350760328,0.6076415704043235,28.056943507603297,0.5916061352002945,4.6606670860601636,4.697831873699083,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.2166061010848646
48,55cb79e0fdf99b3c26ae4bca,broadway,3,5,2,at,right,3_5,3292,68,545,48,telling,1,100,147.29848706238238,1.4451190008739658,6.704911346252346,2.7482045789059484,4.193323579779914,0,1.4451190008739658,0.5512469927679601,118.58409268013496,0.718159037829965,28.584092680134976,0.6972445264845701,4.650425542714538,4.774963052695506,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.300785794663244
49,55cb79e0fdf99b3c26ae4bca,grandma,1,2,2,at,right,5_2,3869,66,374,49,telling,1,80,81.1346582583131,0.3125,0.24381985859143213,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,0.5207047024102811,92.77885578837297,0.49668792926560007,2.778855788372962,0.4961874202589056,0.3445593396785727,0.5264526307647146,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,5.924255797414532
50,55cb79e0fdf99b3c26ae4bca,branning,1,1,2,at,right,5_1,4484,44,491,50,telling,1,80,61.325523908511215,-0.25,-4.602148153361464,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,0.4501923943307146,79.67619462102063,0.5961095542861674,-10.323805378979372,0.6271787485704985,-2.8046469727371415,-2.1093150756169807,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.19644412779452
51,55cb79e0fdf99b3c26ae4bca,greenview,3,5,3,at,left,3_5,4524,76,2116,51,asking,0,100,147.29848706238238,1.4451190008739658,6.704911346252346,2.7482045789059484,4.193323579779914,0,1.4451190008739658,0.558496095643072,115.46291323363685,0.6795639902871758,25.46291323363686,0.6462397589629143,4.107459682347995,4.313191498345786,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.65728279297819
52,55cb79e0fdf99b3c26ae4bca,bronville,1,2,3,at,right,5_2,4930,2,646,52,telling,1,80,81.1346582583131,0.3125,0.24381985859143213,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,0.5353110042439876,92.9329441575927,0.5250643403101629,2.932944157592702,0.5283904380983856,0.40137796523071884,0.5551813483423842,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.470799503782602
53,55cb79e0fdf99b3c26ae4bca,broadway,3,4,3,at,right,3_4,4990,60,403,53,telling,1,100,124.05699442806409,0.8826190008739658,3.7320369332562473,2.7482045789059484,3.630823579779914,0,0.8826190008739658,0.5351507200311177,108.91275456851051,0.6712699094037423,18.91275456851051,0.6559818365807679,3.2927877225080016,3.3021121044608277,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,5.998936561946683
54,55cb79e0fdf99b3c26ae4bca,branning,1,4,3,at,right,5_4,4650,10,639,54,telling,1,80,124.05699442806409,1.4375,7.595174071904597,2.193323579779914,3.630823579779914,-0.5548809991260342,0.8826190008739658,0.5266067744851172,119.61821165137171,0.6054455731439771,29.618211651371713,0.598701026290842,4.919893323123272,4.925281768242279,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.459904454377535
55,55cb79e0fdf99b3c26ae4bca,grandma,1,1,3,at,right,5_1,4140,68,596,55,telling,1,80,61.325523908511215,-0.25,-4.602148153361464,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,0.4958512791150577,81.45542482168302,0.6121928443218745,-8.544575178316986,0.6350468307065293,-2.3933776790059547,-1.726970615322705,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.39024066706535
56,55cb79e0fdf99b3c26ae4bca,greenview,2,5,3,at,right,4_5,3374,64,1149,56,telling,1,90,147.29848706238238,1.718926329321981,8.528948467592945,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,0.5558988716528099,120.97992911403934,0.666799103470437,30.97992911403934,0.6396966885265539,4.97370825139679,5.121249767094994,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,7.046647277848756
57,55cb79e0fdf99b3c26ae4bca,grandma,3,2,3,at,right,3_2,4606,44,667,57,telling,1,100,81.1346582583131,-0.24238099912603417,-3.6193172800569147,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,0.5299812100664727,86.35569904332094,0.5163052897050538,-3.64430095667906,0.5101887262171755,-0.7380927426760362,-0.7156033188524418,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.502790045915623
58,55cb79e0fdf99b3c26ae4bca,broadway,5,4,3,at,right,1_4,4277,12,1023,58,telling,1,120,124.05699442806409,0.3553996106387345,0.5756240632507219,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,0.5470948671935143,97.70662252717128,0.5399782302604661,7.706622527171271,0.5131792929224455,1.2771057273668873,1.4223761943149378,rising,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.930494765951626
59,55cb79e0fdf99b3c26ae4bca,bronville,3,1,3,at,right,3_1,4276,34,497,59,telling,1,100,61.325523908511215,-0.8048809991260342,-8.465285292009813,2.7482045789059484,1.9433235797799142,0,-0.8048809991260342,0.5179510136325395,74.2118260424376,0.6984309610688256,-15.788173957562412,0.7121550443064015,-3.6455394933076124,-3.3393107433548535,falling,170,45,Female,Yes,NA,Yes,"Flute, 3 years",No,NA,0,7,10,60,6.208590026096629
