uid,subj_id,utterance,pa_step,bt_step,block,buttonOrder,buttonPosition,contour,countDelay,countUp,forcedChoiceRT,presentationOrder,response,response_binary,start,end,erb_diff,st_diff,start_erb,end_erb,start_erb_centered,end_erb_centered,lowtarget,tcog_t_raw,tcog_f_raw,tcog_t_centered,tcog_f_centered,tcog_t_semitone,tcog_f_semitone,st_tcog,global_pattern,duration,age,gender,born_in_us,time_in_us,has_music_training,music_details,speaks_other_lang,other_lang_details,age_learned_english,aq_comm,aq_social,loneliness_score,logrt
1118,5bbc0004ac45e6000131d380,branning,1,3,4,ta,left,1_3,3494,16,412,83,telling,1,120,102.02442198493041,-0.46115245170755514,6.52185251905055,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,102.02442198493041,0.5015876411202588,105.50848495222635,0.4867418794557124,15.508484952226349,0.4900547250455785,2.740137896189525,2.752345416352269,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.021023349349527
1119,5bbc0004ac45e6000131d380,bronville,3,5,4,ta,right,3_5,4806,76,555,84,asking,0,120,147.29848706238238,0.6638475482924449,8.528948467592945,2.7482045789059484,4.193323579779914,0,1.4451190008739658,NA,0.5669560071097176,126.00023198104424,0.6430909099242015,36.00023198104422,0.6136115810867502,5.665507639781272,5.825153800099475,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.318968113746434
1120,5bbc0004ac45e6000131d380,greenview,3,2,4,ta,left,3_2,3243,80,405,85,telling,1,120,81.1346582583131,-1.0236524517075551,-1.7952801587163143,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,81.1346582583131,0.5302022999209782,88.74823658183499,0.4639350808272952,-1.2517634181650064,0.4545587564989114,-0.39131553599115715,-0.24247857422622454,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.003887067106539
1121,5bbc0004ac45e6000131d380,broadway,1,5,4,ta,right,1_5,3576,70,1102,86,asking,0,120,147.29848706238238,0.6638475482924449,12.879789420209447,2.193323579779914,4.193323579779914,-0.5548809991260342,1.4451190008739658,NA,0.5279520118882184,134.35199254049047,0.5955073317603584,44.35199254049046,0.5824554645368865,6.955887846878829,6.936249734409623,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,7.004881989712859
1122,5bbc0004ac45e6000131d380,greenview,5,2,4,ta,left,5_2,3271,4,1917,87,telling,1,120,81.1346582583131,-1.0236524517075551,-5.269359565056132,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,81.1346582583131,0.5326067395642955,84.2614245422937,0.44489241196215373,-5.73857545770631,0.4337271606483628,-1.2559088712531075,-1.1406323377713639,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,7.558516743045645
1123,5bbc0004ac45e6000131d380,branning,5,4,4,ta,right,5_4,4008,42,686,88,asking,0,120,124.05699442806409,0.10134754829244486,2.0819946482570297,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,NA,0.5639339300042137,110.60473819202497,0.5819695568236023,20.604738192024968,0.548272589370736,3.2948907105449092,3.568995406770799,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.530877627725885
1124,5bbc0004ac45e6000131d380,grandma,4,2,4,ta,left,4_2,3935,64,636,89,telling,1,120,81.1346582583131,-1.0236524517075551,-3.6193172800569147,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,81.1346582583131,0.5434293635889992,87.03910909218841,0.4719693287867075,-2.9608909078115855,0.4606847704088235,-0.7137594823188892,-0.5791345415841532,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.455198563340122
1125,5bbc0004ac45e6000131d380,bronville,3,3,4,ta,left,3_3,3638,22,675,90,telling,1,120,102.02442198493041,-0.46115245170755514,2.171011566434052,2.7482045789059484,3.068323579779914,0,0.32011900087396583,102.02442198493041,0.5304934855277883,102.80112469433243,0.48088348656710944,12.80112469433243,0.46737779518132144,2.2923316276666528,2.30230970218823,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.51471269087253
1126,5bbc0004ac45e6000131d380,broadway,5,5,4,ta,right,5_5,3373,26,793,91,asking,0,120,147.29848706238238,0.6638475482924449,5.054869061253128,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,NA,0.6141562748197696,115.86278350577601,0.6621456088391308,25.862783505775997,0.62744265163531,3.917612899115333,4.373043882202094,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.675823221634848
1127,5bbc0004ac45e6000131d380,greenview,4,3,4,ta,left,4_3,4031,52,496,92,telling,1,120,102.02442198493041,-0.46115245170755514,0.34697444509345005,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,102.02442198493041,0.5406488078979922,99.19970065062826,0.4731370131438023,9.199700650628268,0.45145546980354656,1.5730114059857752,1.6849291876381742,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.206575926724928
1128,5bbc0004ac45e6000131d380,bronville,5,1,4,ta,left,5_1,3742,38,961,93,telling,1,120,61.325523908511215,-1.5861524517075551,-10.115327577009031,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,61.325523908511215,0.5247395183678395,73.07691954506996,0.6025167307080279,-16.923080454930048,0.6133277464321721,-3.9602483218211884,-3.6061101717456783,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.8679744089702925
1129,5bbc0004ac45e6000131d380,grandma,3,1,4,ta,left,3_1,4817,56,597,94,telling,1,120,61.325523908511215,-1.5861524517075551,-6.641248170669213,2.7482045789059484,1.9433235797799142,0,-0.8048809991260342,61.325523908511215,0.5097121101368428,76.28259674711626,0.6113732026085992,-13.717403252883736,0.6267497285271597,-3.358263255988796,-2.862852551535073,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.391917113392602
1130,5bbc0004ac45e6000131d380,branning,2,4,4,ta,right,2_4,4691,30,409,95,asking,0,120,124.05699442806409,0.10134754829244486,7.595174071904597,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,NA,0.5390801138972925,118.86452130167899,0.5997862438552899,28.86452130167899,0.5850734254774178,4.7766844816897915,4.815855083651157,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.013715156042802
1131,5bbc0004ac45e6000131d380,bronville,2,5,4,ta,right,2_5,3819,74,1133,96,asking,0,120,147.29848706238238,0.6638475482924449,10.568048484900695,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,NA,0.5954480616000872,126.33986794408658,0.6796440191294298,36.339867944086585,0.6598633087103907,5.752308382643535,5.871756753711868,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,7.0326242610280065
1132,5bbc0004ac45e6000131d380,grandma,4,4,4,ta,right,4_4,4382,44,384,97,asking,0,120,124.05699442806409,0.10134754829244486,3.7320369332562473,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,NA,0.5881119586620223,111.95119341675999,0.6167046746475943,21.95119341676,0.5890617096291033,3.5639484645888655,3.778476012794854,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,5.950642552587727
1133,5bbc0004ac45e6000131d380,branning,1,4,4,ta,left,1_4,3202,6,390,98,telling,1,120,124.05699442806409,0.10134754829244486,9.906915007213346,2.193323579779914,3.630823579779914,-0.5548809991260342,0.8826190008739658,NA,0.5240536605675916,120.70739248765454,0.5921765830602167,30.707392487654552,0.5863926246156477,5.082315790752391,5.082205527283383,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,5.966146739123692
1134,5bbc0004ac45e6000131d380,broadway,4,5,4,ta,right,4_5,3980,54,329,99,asking,0,120,147.29848706238238,0.6638475482924449,6.704911346252346,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,NA,0.6108471858439679,119.77270372527836,0.6723485174402032,29.772703725278348,0.6403861461440277,4.604927745390634,4.94762697506589,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,5.796057750765372
1135,5bbc0004ac45e6000131d380,greenview,1,1,4,ta,left,1_1,4832,62,906,100,telling,1,120,61.325523908511215,-1.5861524517075551,-2.2904072180527137,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,61.325523908511215,0.4617737310887908,78.15900252769963,0.5868685573442797,-11.840997472300375,0.6114976198699791,-3.0251049263013314,-2.442155349886587,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.80903930604298
1136,5bbc0004ac45e6000131d380,grandma,1,5,5,ta,right,1_5,3054,72,976,101,asking,0,120,147.29848706238238,0.6638475482924449,12.879789420209447,2.193323579779914,4.193323579779914,-0.5548809991260342,1.4451190008739658,NA,0.5774618730859666,129.97548587457464,0.6576311939391736,39.975485874574645,0.6396369327486007,6.298196588003027,6.362911701112068,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.883462586413092
1137,5bbc0004ac45e6000131d380,greenview,5,4,5,ta,right,5_4,3922,4,1044,102,asking,0,120,124.05699442806409,0.10134754829244486,2.0819946482570297,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,NA,0.5784179283753405,108.03051660758094,0.5989507805790066,18.030516607580928,0.5660764792017048,2.8311569602359254,3.161303974400141,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.950814768442584
1138,5bbc0004ac45e6000131d380,branning,3,3,5,ta,left,3_3,4595,62,376,103,telling,1,120,102.02442198493041,-0.46115245170755514,2.171011566434052,2.7482045789059484,3.068323579779914,0,0.32011900087396583,102.02442198493041,0.5303641767190306,102.8023711815983,0.4792491725389309,12.802371181598295,0.46183205087552304,2.243801131995728,2.3025196170233118,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,5.929589143389895
1139,5bbc0004ac45e6000131d380,broadway,5,2,5,ta,left,5_2,4278,38,443,104,telling,1,120,81.1346582583131,-1.0236524517075551,-5.269359565056132,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,81.1346582583131,0.5579468127355754,84.85205871389454,0.4805683470728234,-5.147941286105477,0.4690871250981648,-1.1324734316434897,-1.0197040562086694,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.093569770045136
1140,5bbc0004ac45e6000131d380,bronville,4,2,5,ta,left,4_2,4243,64,665,105,telling,1,120,81.1346582583131,-1.0236524517075551,-3.6193172800569147,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,81.1346582583131,0.5539594475006655,86.85652152584994,0.4798482106349356,-3.143478474150063,0.46852341881103327,-0.714834477739572,-0.6154899033401455,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.499787040655854
1141,5bbc0004ac45e6000131d380,branning,3,5,5,ta,right,3_5,3432,68,454,106,asking,0,120,147.29848706238238,0.6638475482924449,8.528948467592945,2.7482045789059484,4.193323579779914,0,1.4451190008739658,NA,0.5668365582584547,125.9461284644789,0.6420633078747497,35.94612846447889,0.6108878017623468,5.61138138110524,5.817718419701338,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.118097198041348
1142,5bbc0004ac45e6000131d380,grandma,1,2,5,ta,left,1_2,3172,46,347,107,telling,1,120,81.1346582583131,-1.0236524517075551,2.5555607939001854,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,81.1346582583131,0.5173167969099325,91.04252696720117,0.47511370129082114,1.0425269672011597,0.4770469615335648,0.0565428925158606,0.19938720067246796,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,5.849324779946859
1143,5bbc0004ac45e6000131d380,greenview,1,3,5,ta,left,1_3,4944,12,410,108,telling,1,120,102.02442198493041,-0.46115245170755514,6.52185251905055,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,102.02442198493041,0.5164804890075252,105.21453575418985,0.49335647254300596,15.214535754189853,0.48631380661560825,2.681671492721751,2.704045502207411,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.016157159698354
1144,5bbc0004ac45e6000131d380,broadway,3,2,5,ta,left,3_2,3231,42,514,109,telling,1,120,81.1346582583131,-1.0236524517075551,-1.7952801587163143,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,81.1346582583131,0.5548870816273407,88.3067258673781,0.45886684536924544,-1.6932741326219067,0.4488623634634103,-0.41995098314493956,-0.3288201210142887,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.2422232654551655
1145,5bbc0004ac45e6000131d380,bronville,4,1,5,ta,left,4_1,4761,58,549,110,telling,1,120,61.325523908511215,-1.5861524517075551,-8.465285292009813,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,61.325523908511215,0.5262215573259379,74.71217023131385,0.6087010588339892,-15.287829768686153,0.6210019160689177,-3.624871356314578,-3.2229807794891796,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.3080984415095305
1146,5bbc0004ac45e6000131d380,branning,5,1,5,ta,left,5_1,4273,10,477,111,telling,1,120,61.325523908511215,-1.5861524517075551,-10.115327577009031,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,61.325523908511215,0.48066484795022246,73.01392450808878,0.5620136154630035,-16.986075491911226,0.5727112147316787,-4.055119295551408,-3.62104049272647,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.1675164908883415
1147,5bbc0004ac45e6000131d380,grandma,5,5,5,ta,right,5_5,3445,50,350,112,asking,0,120,147.29848706238238,0.6638475482924449,5.054869061253128,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,NA,0.6051278575629079,115.7892763858194,0.6582793888528424,25.78927638581941,0.6217466973009979,3.901374705455964,4.362056884439291,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,5.857933154483459
1148,5bbc0004ac45e6000131d380,broadway,4,3,5,ta,left,4_3,4665,12,445,113,telling,1,120,102.02442198493041,-0.46115245170755514,0.34697444509345005,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,102.02442198493041,0.5778998701936424,99.15243990754617,0.5172587674958536,9.152439907546162,0.5010523173587998,1.5965737979401282,1.6766792732257563,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.09807428216624
1149,5bbc0004ac45e6000131d380,greenview,2,4,5,ta,left,2_4,3980,2,640,114,telling,1,120,124.05699442806409,0.10134754829244486,7.595174071904597,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,NA,0.5602589111687518,117.30754975036697,0.6118848893160042,27.307549750366977,0.5928502847088185,4.512595745813522,4.5875875156926735,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.461468176353717
1150,5bbc0004ac45e6000131d380,bronville,3,1,5,ta,left,3_1,3002,46,576,115,telling,1,120,61.325523908511215,-1.5861524517075551,-6.641248170669213,2.7482045789059484,1.9433235797799142,0,-0.8048809991260342,61.325523908511215,0.4743845806979864,75.80041428470479,0.5797561037433906,-14.199585715295225,0.5963366845253951,-3.4508709767104193,-2.972631216257551,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.3561076606958915
1151,5bbc0004ac45e6000131d380,grandma,4,5,5,ta,right,4_5,4293,42,518,116,asking,0,120,147.29848706238238,0.6638475482924449,6.704911346252346,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,NA,0.6013246750570941,120.17372164195875,0.661894958720438,30.173721641958736,0.6280834226013498,4.659670997755635,5.005494602556102,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.249975242259483
1152,5bbc0004ac45e6000131d380,bronville,4,4,5,ta,left,4_4,3648,28,763,117,telling,1,120,124.05699442806409,0.10134754829244486,3.7320369332562473,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,NA,0.597400873320034,111.5975173394323,0.6243427851173263,21.5975173394323,0.5988283915613606,3.5317352195785876,3.723696311654469,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.637258031284457
1153,5bbc0004ac45e6000131d380,broadway,1,1,5,ta,left,1_1,4483,40,302,118,telling,1,120,61.325523908511215,-1.5861524517075551,-2.2904072180527137,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,61.325523908511215,0.4269860805552043,72.90272663838542,0.5452508718134168,-17.097273361614583,0.5810809071748948,-4.106980306406567,-3.6474267308929478,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,5.71042701737487
1154,5bbc0004ac45e6000131d380,branning,2,5,5,ta,right,2_5,3295,22,666,119,asking,0,120,147.29848706238238,0.6638475482924449,10.568048484900695,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,NA,0.5547326249755354,129.4663152538727,0.6462076431064772,39.46631525387269,0.6250771824889403,6.184617198836532,6.29495853063245,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.501289670540389
1155,5bbc0004ac45e6000131d380,greenview,1,4,5,ta,left,1_4,3337,20,1221,120,telling,1,120,124.05699442806409,0.10134754829244486,9.906915007213346,2.193323579779914,3.630823579779914,-0.5548809991260342,0.8826190008739658,NA,0.5380008525308607,119.05415729446253,0.5983488040109047,29.054157294462524,0.5836769533151916,4.813189907372037,4.843453114969879,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,7.107425474110705
1156,5bbc0004ac45e6000131d380,bronville,2,3,5,ta,left,2_3,4869,34,322,121,telling,1,120,102.02442198493041,-0.46115245170755514,4.210111583741802,2.4743972504579332,3.068323579779914,-0.27380732844801514,0.32011900087396583,102.02442198493041,0.5606615799870712,103.78762961050718,0.5374266626268884,13.787629610507176,0.5319985248291597,2.471173592306765,2.4676511204760248,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,5.7745515455444085
1157,5bbc0004ac45e6000131d380,greenview,2,2,5,ta,left,2_2,4776,44,472,122,telling,1,120,81.1346582583131,-1.0236524517075551,0.24381985859143213,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,81.1346582583131,0.514209298008672,90.25467740289565,0.4637130617393421,0.25467740289564594,0.45934540793566364,-0.10872945937855906,0.04892039320756819,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.156978985585555
1158,5bbc0004ac45e6000131d380,branning,3,4,5,ta,left,3_4,3313,16,490,123,telling,1,120,124.05699442806409,0.10134754829244486,5.556074054596848,2.7482045789059484,3.630823579779914,0,0.8826190008739658,NA,0.551689268368469,116.21706823833806,0.59278283244812,26.21706823833805,0.5679421944280064,4.316967684807065,4.425900712634963,rising,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.194405391104672
1159,5bbc0004ac45e6000131d380,broadway,5,3,5,ta,left,5_3,3110,24,451,124,telling,1,120,102.02442198493041,-0.46115245170755514,-1.3030678399057682,3.2754239691411797,3.068323579779914,0.5272193902352313,0.32011900087396583,102.02442198493041,0.5818968296515097,96.87809640650198,0.5104455038826009,6.878096406501985,0.4940854180041437,1.140032193708926,1.2749461898486563,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,6.111467339502679
1160,5bbc0004ac45e6000131d380,grandma,2,1,5,ta,left,2_1,3364,42,387,125,telling,1,120,61.325523908511215,-1.5861524517075551,-4.602148153361464,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,61.325523908511215,0.49974715217374055,77.05611516405756,0.6195784508291785,-12.943884835942455,0.6403382700148565,-3.2137137103655076,-2.6881865766427038,falling,131,54,Female,Yes,NA,No,NA,No,NA,0,3,7,32,5.958424693029782
1289,5d338bb02381b7001761694e,bronville,2,1,1,at,right,2_1,3609,34,7260,1,telling,1,120,61.325523908511215,-1.5861524517075551,-4.602148153361464,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,61.325523908511215,0.5084807471425703,77.16279258403519,0.6290703117476065,-12.837207415964803,0.64918738739876,-3.171958879211112,-2.6642357376846495,falling,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,8.890135107818843
1290,5d338bb02381b7001761694e,broadway,1,2,1,at,right,1_2,4761,58,5551,2,telling,1,120,81.1346582583131,-1.0236524517075551,2.5555607939001854,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,81.1346582583131,0.46041638886560365,88.29807379163208,0.3878805761558339,-1.7019262083679356,0.40138442910643335,-0.4263758700043406,-0.33051642464448894,falling,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,8.621733370690162
1291,5d338bb02381b7001761694e,greenview,1,3,1,at,right,1_3,4485,66,2767,3,telling,1,120,102.02442198493041,-0.46115245170755514,6.52185251905055,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,102.02442198493041,0.5164804890075252,105.21453575418985,0.49335647254300596,15.214535754189853,0.48631380661560825,2.681671492721751,2.704045502207411,falling,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,7.925518979786926
1292,5d338bb02381b7001761694e,branning,4,5,1,at,left,4_5,3778,50,2380,4,asking,0,120,147.29848706238238,0.6638475482924449,6.704911346252346,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,NA,0.5732762812622081,122.81416138139151,0.638014468781635,32.814161381391514,0.6012912593060575,5.084809600646245,5.381760205873214,rising,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,7.77485576666552
1293,5d338bb02381b7001761694e,grandma,5,1,1,at,right,5_1,3796,12,1797,5,telling,1,120,61.325523908511215,-1.5861524517075551,-10.115327577009031,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,61.325523908511215,0.5155768888934672,73.62709780007643,0.5948162448331556,-16.37290219992357,0.6054296259946855,-3.8723796531106736,-3.4762579958063693,falling,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,7.493873886783559
1294,5d338bb02381b7001761694e,broadway,5,3,1,at,left,5_3,3160,10,3905,6,asking,0,120,102.02442198493041,-0.46115245170755514,-1.3030678399057682,3.2754239691411797,3.068323579779914,0.5272193902352313,0.32011900087396583,102.02442198493041,0.5818968296515097,96.87809640650198,0.5104455038826009,6.878096406501985,0.4940854180041437,1.140032193708926,1.2749461898486563,falling,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,8.270013062273787
1295,5d338bb02381b7001761694e,bronville,3,5,1,at,left,3_5,4561,68,4424,7,asking,0,120,147.29848706238238,0.6638475482924449,8.528948467592945,2.7482045789059484,4.193323579779914,0,1.4451190008739658,NA,0.5669560071097176,126.00023198104424,0.6430909099242015,36.00023198104422,0.6136115810867502,5.665507639781272,5.825153800099475,rising,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,8.39479954320217
1296,5d338bb02381b7001761694e,greenview,3,4,1,at,left,3_4,3809,62,2431,8,asking,0,120,124.05699442806409,0.10134754829244486,5.556074054596848,2.7482045789059484,3.630823579779914,0,0.8826190008739658,NA,0.57558402136717,114.9125234553462,0.6169988146366912,24.912523455346207,0.5921412968397559,4.085554218116339,4.230469542304504,rising,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,7.796057974316123
1297,5d338bb02381b7001761694e,branning,2,4,1,at,left,2_4,4132,40,4095,9,asking,0,120,124.05699442806409,0.10134754829244486,7.595174071904597,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,NA,0.5390801138972925,118.86452130167899,0.5997862438552899,28.86452130167899,0.5850734254774178,4.7766844816897915,4.815855083651157,rising,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,8.31752199628717
1298,5d338bb02381b7001761694e,grandma,3,2,1,at,right,3_2,4581,74,1678,10,telling,1,120,81.1346582583131,-1.0236524517075551,-1.7952801587163143,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,81.1346582583131,0.5379803626877259,88.89817234338929,0.4793111092723111,-1.1018276566107192,0.47063764190836155,-0.3477378582801958,-0.2132549092185883,falling,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,7.425357887027151
1299,5d338bb02381b7001761694e,broadway,2,2,1,at,right,2_2,3415,14,2872,11,telling,1,120,81.1346582583131,-1.0236524517075551,0.24381985859143213,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,81.1346582583131,0.4601899211035725,86.44112852874714,0.38643994536583626,-3.5588714712528606,0.4014271303637657,-0.7561983099172672,-0.6984851288842389,falling,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,7.962763930168115
1300,5d338bb02381b7001761694e,bronville,4,2,1,at,right,4_2,4016,72,1285,12,telling,1,120,81.1346582583131,-1.0236524517075551,-3.6193172800569147,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,81.1346582583131,0.5539594475006655,86.85652152584994,0.4798482106349356,-3.143478474150063,0.46852341881103327,-0.714834477739572,-0.6154899033401455,falling,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,7.158513997329321
1301,5d338bb02381b7001761694e,greenview,1,1,1,at,right,1_1,4260,38,1047,13,telling,1,120,61.325523908511215,-1.5861524517075551,-2.2904072180527137,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,61.325523908511215,0.4617737310887908,78.15900252769963,0.5868685573442797,-11.840997472300375,0.6114976198699791,-3.0251049263013314,-2.442155349886587,falling,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,6.953684210870537
1302,5d338bb02381b7001761694e,branning,5,5,1,at,left,5_5,4134,8,850,14,asking,0,120,147.29848706238238,0.6638475482924449,5.054869061253128,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,NA,0.577454750696212,118.4621987466723,0.630315326805735,28.462198746672296,0.5896035606966554,4.343240774103201,4.757158349207838,rising,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,6.745236349484363
1303,5d338bb02381b7001761694e,grandma,2,5,1,at,left,2_5,4323,60,1112,15,asking,0,120,147.29848706238238,0.6638475482924449,10.568048484900695,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,NA,0.5873555810184762,127.1295033905974,0.6708453435210806,37.129503390597414,0.6495657267929424,5.8364400403639625,5.979623687427157,rising,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,7.013915474810528
1304,5d338bb02381b7001761694e,bronville,4,1,1,at,right,4_1,4610,76,1135,16,telling,1,120,61.325523908511215,-1.5861524517075551,-8.465285292009813,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,61.325523908511215,0.5262215573259379,74.71217023131385,0.6087010588339892,-15.287829768686153,0.6210019160689177,-3.624871356314578,-3.2229807794891796,falling,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,7.034387929915503
1305,5d338bb02381b7001761694e,greenview,5,2,1,at,right,5_2,4964,60,1319,17,telling,1,120,81.1346582583131,-1.0236524517075551,-5.269359565056132,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,81.1346582583131,0.5326067395642955,84.2614245422937,0.44489241196215373,-5.73857545770631,0.4337271606483628,-1.2559088712531075,-1.1406323377713639,falling,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,7.1846291527173145
1306,5d338bb02381b7001761694e,broadway,4,3,1,at,right,4_3,4278,8,1866,18,telling,1,120,102.02442198493041,-0.46115245170755514,0.34697444509345005,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,102.02442198493041,0.5778998701936424,99.15243990754617,0.5172587674958536,9.152439907546162,0.5010523173587998,1.5965737979401282,1.6766792732257563,falling,149,52,Male,Yes,NA,No,NA,No,NA,2,0,0,23,7.531552381407289
