uid,subj_id,utterance,pa_step,bt_step,block,buttonOrder,buttonPosition,contour,countDelay,countUp,forcedChoiceRT,presentationOrder,response,response_binary,start,end,erb_diff,st_diff,start_erb,end_erb,start_erb_centered,end_erb_centered,tcog_t_raw,tcog_f_raw,tcog_t_centered,tcog_f_centered,tcog_t_semitone,tcog_f_semitone,st_tcog,global_pattern,duration,age,gender,born_in_us,time_in_us,has_music_training,music_details,speaks_other_lang,other_lang_details,age_learned_english,aq_comm,aq_social,loneliness_score,logrt
1779,5e154952c76aa6b40619b1d3,branning,5,2,1,ta,left,5_2,4194,72,918,4,telling,1,110,81.1346582583131,-0.7696003893612655,-5.269359565056132,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,0.4759744146723428,89.73576900608967,0.4812119977687169,-0.2642309939103431,0.4906219038130924,-0.15788854867926017,-0.050902057565158226,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.822197390620491
1780,5e154952c76aa6b40619b1d3,greenview,1,2,1,ta,left,1_2,3227,54,598,5,telling,1,70,81.1346582583131,0.3125,2.5555607939001854,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,0.49247344792357844,75.89133052534348,0.5447863394485098,-14.10866947465652,0.5467701969223221,-2.949424271532072,-2.951878958387403,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.393590753950631
1781,5e154952c76aa6b40619b1d3,bronville,2,4,1,ta,right,2_4,3695,66,893,6,asking,0,80,124.05699442806409,1.156426329321981,7.595174071904597,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,0.5636823362854022,97.43209900712695,0.7006085923014669,7.43209900712696,0.6911512162445749,1.265176147442186,1.3736657410569524,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.794586580876499
1782,5e154952c76aa6b40619b1d3,grandma,5,1,1,ta,left,5_1,3078,54,671,7,telling,1,110,61.325523908511215,-1.3321003893612655,-10.115327577009031,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,0.482595177440694,77.6781479746326,0.6547620402093858,-12.321852025367395,0.6784323127236556,-3.0557467817039816,-2.5489943692418118,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.508769136971682
1783,5e154952c76aa6b40619b1d3,greenview,1,5,1,ta,right,1_5,3231,66,705,8,asking,0,70,147.29848706238238,2,12.879789420209447,2.193323579779914,4.193323579779914,-0.5548809991260342,1.4451190008739658,0.5494916442705293,100.62789437713919,0.6574606471993211,10.62789437713918,0.6263235623889319,1.465926318113434,1.932400485005755,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.558197802812269
1784,5e154952c76aa6b40619b1d3,broadway,4,5,1,ta,right,4_5,4605,50,649,9,asking,0,100,147.29848706238238,1.1782206457496187,6.704911346252346,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,0.5409942560759174,118.91791260100506,0.7263319313002559,28.917912601005057,0.7064199244276229,4.718923972580411,4.823629656007368,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.47543271670409
1785,5e154952c76aa6b40619b1d3,branning,4,4,1,ta,right,4_4,4586,78,479,10,asking,0,100,124.05699442806409,0.6157206457496187,3.7320369332562473,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,0.5246686469724445,109.11726101223478,0.6834021049889131,19.117261012234774,0.6715514003698374,3.2962481742279444,3.3345891578166285,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.171700597410915
1786,5e154952c76aa6b40619b1d3,greenview,4,3,1,ta,left,4_3,3019,52,1527,11,telling,1,100,102.02442198493041,0.05322064574961871,0.34697444509345005,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,0.5093273536612644,99.87381434176187,0.6136755112338165,9.873814341761872,0.6089068620358057,1.8179113614459672,1.8021776358658386,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,7.3310603052186325
1787,5e154952c76aa6b40619b1d3,bronville,1,1,1,ta,left,1_1,4000,12,278,12,telling,1,70,61.325523908511215,-0.25,-2.2904072180527137,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,0.5029599790048953,66.38451968990682,0.6515043678489398,-23.615480310093176,0.6644350827287534,-5.288209769981435,-5.268937739593787,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,5.627621113690637
1788,5e154952c76aa6b40619b1d3,broadway,5,4,1,ta,right,5_4,4862,4,515,13,asking,0,110,124.05699442806409,0.3553996106387345,2.0819946482570297,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,0.5213868073875305,114.54842758487838,0.618355889732506,24.54842758487837,0.6073247024306861,4.206779710087277,4.175528978846351,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.244166900663736
1789,5e154952c76aa6b40619b1d3,grandma,3,4,1,ta,right,3_4,3800,74,377,14,asking,0,90,124.05699442806409,0.8826190008739658,5.556074054596848,2.7482045789059484,3.630823579779914,0,0.8826190008739658,0.5505727669702071,102.90915938676997,0.8497375767655876,12.909159386769963,0.8407978046190889,2.2537245503910155,2.3204938543378626,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,5.932245187448011
1790,5e154952c76aa6b40619b1d3,branning,1,4,1,ta,right,1_4,3779,38,722,15,asking,0,70,124.05699442806409,1.4375,9.906915007213346,2.193323579779914,3.630823579779914,-0.5548809991260342,0.8826190008739658,0.5350499687960049,92.65743368776513,0.5667603779799342,2.6574336877651223,0.5461738430899061,0.24772920086570988,0.5037806817607762,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.582025138892826
1791,5e154952c76aa6b40619b1d3,greenview,1,3,1,ta,right,1_3,4707,72,987,16,asking,0,70,102.02442198493041,0.875,6.52185251905055,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,0.5129592427137578,83.80745508638545,0.4780657052612555,-6.1925449136145545,0.4757730327984047,-1.3223969502917743,-1.234157003658072,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.894670039433482
1792,5e154952c76aa6b40619b1d3,broadway,3,2,1,ta,left,3_2,3608,10,550,17,telling,1,90,81.1346582583131,-0.24238099912603417,-1.7952801587163143,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,0.4871495266056383,83.91339187811332,0.7850302772943402,-6.086608121886675,0.7727454502078632,-1.171030884243212,-1.2122871635521,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.309918278226516
1793,5e154952c76aa6b40619b1d3,bronville,5,3,1,ta,right,5_3,4540,76,579,18,asking,0,110,102.02442198493041,-0.2071003893612655,-1.3030678399057682,3.2754239691411797,3.068323579779914,0.5272193902352313,0.32011900087396583,0.5457155955246185,103.27743870487986,0.5654089168910535,13.27743870487985,0.564507285472683,2.4413739539440433,2.3823386472590506,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.361302477572996
1794,5e154952c76aa6b40619b1d3,branning,3,5,1,ta,right,3_5,3258,80,836,19,asking,0,90,147.29848706238238,1.4451190008739658,8.528948467592945,2.7482045789059484,4.193323579779914,0,1.4451190008739658,0.5452393723503315,113.25845217989928,0.8380887782021675,23.25845217989929,0.8299522668713137,3.753160112499166,3.9794617471697524,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.728628613084702
1795,5e154952c76aa6b40619b1d3,grandma,5,5,1,ta,right,5_5,3327,54,450,20,asking,0,110,147.29848706238238,0.9178996106387345,5.054869061253128,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,0.5687518234756437,122.49118202835929,0.6984517626690389,32.4911820283593,0.6822474058825634,5.253229263001719,5.336171865362661,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.1092475827643655
1796,5e154952c76aa6b40619b1d3,greenview,2,5,1,ta,right,2_5,3094,52,403,21,asking,0,80,147.29848706238238,1.718926329321981,10.568048484900695,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,0.5699877423788243,106.16585961921879,0.753792212182654,16.165859619218807,0.7322700591436047,2.5293278488863766,2.8598759786981454,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,5.998936561946683
1797,5e154952c76aa6b40619b1d3,broadway,4,1,1,ta,left,4_1,3985,14,441,22,telling,1,100,61.325523908511215,-1.0717793542503813,-8.465285292009813,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,0.44823296602457713,72.86433487114665,0.6901909572627491,-17.135665128853343,0.7039541532690913,-3.965913662788328,-3.6565460937306353,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.089044875446846
1798,5e154952c76aa6b40619b1d3,grandma,2,3,1,ta,right,2_3,3804,20,1574,23,asking,0,80,102.02442198493041,0.593926329321981,4.210111583741802,2.4743972504579332,3.068323579779914,-0.27380732844801514,0.32011900087396583,0.5448102543562205,89.14233826243454,0.5519585116539312,-0.8576617375654554,0.5515418332516046,-0.17403711082044407,-0.16577036581456456,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,7.3613754289773485
1799,5e154952c76aa6b40619b1d3,bronville,2,1,1,ta,left,2_1,3504,68,440,24,telling,1,80,61.325523908511215,-0.531073670678019,-4.602148153361464,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,0.49729151246188613,69.17592375698239,0.7102749902429142,-20.824076243017622,0.7252237974533197,-4.654286761028026,-4.5558599653271985,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.0867747269123065
1800,5e154952c76aa6b40619b1d3,branning,2,2,1,ta,left,2_2,4805,30,638,25,telling,1,80,81.1346582583131,0.03142632932198097,0.24381985859143213,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,0.49363000273160423,80.9784749470924,0.5655031798447676,-9.021525052907618,0.5683630396214037,-1.813803414033837,-1.8286383382286022,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.45833828334479
1801,5e154952c76aa6b40619b1d3,broadway,1,2,2,ta,left,1_2,3338,48,1424,26,telling,1,70,81.1346582583131,0.3125,2.5555607939001854,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,0.4965008136369747,75.73597331193376,0.5194375032669326,-14.264026688066235,0.5206221321906079,-2.942738095936098,-2.9873553910528567,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,7.261225091971921
1802,5e154952c76aa6b40619b1d3,bronville,5,2,2,ta,left,5_2,3654,4,674,27,telling,1,110,81.1346582583131,-0.7696003893612655,-5.269359565056132,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,0.5223796704817387,90.66862585253622,0.5322249549691299,0.6686258525362271,0.5351677315739979,0.0639818608082321,0.12814102296470162,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.513230110912307
1803,5e154952c76aa6b40619b1d3,grandma,3,1,2,ta,left,3_1,4002,62,467,28,telling,1,90,61.325523908511215,-0.8048809991260342,-6.641248170669213,2.7482045789059484,1.9433235797799142,0,-0.8048809991260342,0.4823050514407798,72.41786188341986,0.8153900070738601,-17.58213811658014,0.8166252058023822,-3.9973929973855546,-3.7629530298755736,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.1463292576688975
1804,5e154952c76aa6b40619b1d3,branning,4,2,2,ta,left,4_2,3632,44,592,29,telling,1,100,81.1346582583131,-0.5092793542503813,-3.6193172800569147,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,0.4809062422667079,86.77738224906919,0.5589691213852361,-3.2226177509308074,0.5662808759255823,-0.6754882422029609,-0.6312712245095677,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.3835066348840055
1805,5e154952c76aa6b40619b1d3,greenview,3,3,2,ta,right,3_3,4545,52,849,30,asking,0,90,102.02442198493041,0.32011900087396583,2.171011566434052,2.7482045789059484,3.068323579779914,0,0.32011900087396583,0.5262610429048316,94.52596217556355,0.8511719267264694,4.525962175563551,0.8450079011829403,0.8529889265750444,0.8494275356828824,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.744059186311348
1806,5e154952c76aa6b40619b1d3,branning,5,4,2,ta,right,5_4,4271,6,708,31,asking,0,110,124.05699442806409,0.3553996106387345,2.0819946482570297,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,0.5217414878645714,114.23984785729841,0.6221931431345602,24.23984785729842,0.6125030079175552,4.117011837226392,4.128828678828835,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.56244409369372
1807,5e154952c76aa6b40619b1d3,broadway,4,3,2,ta,right,4_3,3132,16,501,32,asking,0,100,102.02442198493041,0.05322064574961871,0.34697444509345005,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,0.5076529208161583,100.16576044688956,0.5872257807579916,10.165760446889562,0.5811984456732541,1.9090835816319283,1.852710376407015,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.2166061010848646
1808,5e154952c76aa6b40619b1d3,bronville,1,4,2,ta,right,1_4,4118,30,783,33,asking,0,70,124.05699442806409,1.4375,9.906915007213346,2.193323579779914,3.630823579779914,-0.5548809991260342,0.8826190008739658,0.567119819535269,92.10533228908085,0.6017823753737002,2.105332289080851,0.5864462443878428,0.18894908426498574,0.4003161574265912,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.663132695990803
1809,5e154952c76aa6b40619b1d3,greenview,3,4,2,ta,right,3_4,3939,78,380,34,asking,0,90,124.05699442806409,0.8826190008739658,5.556074054596848,2.7482045789059484,3.630823579779914,0,0.8826190008739658,0.5429914987431561,102.80663479714535,0.852336673726219,12.80663479714534,0.8465308426922142,2.21860623096224,2.303237612460631,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,5.940171252720432
1810,5e154952c76aa6b40619b1d3,grandma,1,1,2,ta,left,1_1,3291,58,398,35,telling,1,70,61.325523908511215,-0.25,-2.2904072180527137,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,0.5003256421996006,66.08186566178276,0.6504469237062036,-23.91813433821724,0.662354982118585,-5.392374997401367,-5.348046997223119,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,5.986452005284438
1811,5e154952c76aa6b40619b1d3,broadway,1,5,2,ta,right,1_5,3635,68,447,36,asking,0,70,147.29848706238238,2,12.879789420209447,2.193323579779914,4.193323579779914,-0.5548809991260342,1.4451190008739658,0.556380957277508,103.21297213000315,0.64657770838018,13.21297213000316,0.6152127436531083,1.9522412842661991,2.3715287764637836,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.102558594613569
1812,5e154952c76aa6b40619b1d3,bronville,4,4,2,ta,right,4_4,3461,68,546,37,asking,0,100,124.05699442806409,0.6157206457496187,3.7320369332562473,3.0151029340302955,3.630823579779914,0.2668983551243471,0.8826190008739658,0.5659374731668196,108.19254188938038,0.716086207774037,18.192541889380387,0.7022009443474209,3.1927027527111966,3.1872497490194736,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.302618975744905
1813,5e154952c76aa6b40619b1d3,branning,4,5,2,ta,right,4_5,4828,22,220,38,asking,0,100,147.29848706238238,1.1782206457496187,6.704911346252346,3.0151029340302955,4.193323579779914,0.2668983551243471,1.4451190008739658,0.5409114497304731,118.6344460425906,0.728181443579201,28.634446042590582,0.7108402037036202,4.6326010862377,4.782312685430522,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,5.393627546352362
1814,5e154952c76aa6b40619b1d3,greenview,5,1,2,ta,left,5_1,3308,74,546,39,telling,1,110,61.325523908511215,-1.3321003893612655,-10.115327577009031,3.2754239691411797,1.9433235797799142,0.5272193902352313,-0.8048809991260342,0.45011683380254985,77.85980477421927,0.6377334786572102,-12.140195225780737,0.6628084392907978,-3.024696549360304,-2.508555290017139,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.302618975744905
1815,5e154952c76aa6b40619b1d3,grandma,2,4,2,ta,right,2_4,3360,52,1014,40,asking,0,80,124.05699442806409,1.156426329321981,7.595174071904597,2.4743972504579332,3.630823579779914,-0.27380732844801514,0.8826190008739658,0.5622835316921867,97.53086119187884,0.7016208150722666,7.530861191878843,0.6882233199297677,1.2581804923112188,1.3912055313282323,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.921658184151129
1816,5e154952c76aa6b40619b1d3,greenview,2,3,2,ta,right,2_3,4615,52,703,41,asking,0,80,102.02442198493041,0.593926329321981,4.210111583741802,2.4743972504579332,3.068323579779914,-0.27380732844801514,0.32011900087396583,0.5360808779648776,89.12743721648776,0.5478972994645916,-0.8725627835122276,0.5442906061483804,-0.1973209658143277,-0.16866454101622663,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.555356891810665
1817,5e154952c76aa6b40619b1d3,branning,4,1,2,ta,left,4_1,4304,66,441,42,telling,1,100,61.325523908511215,-1.0717793542503813,-8.465285292009813,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,0.4488853995928625,73.48963438007166,0.691724245916172,-16.510365619928336,0.7095777075506008,-3.8798396964503645,-3.5086107294410915,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.089044875446846
1818,5e154952c76aa6b40619b1d3,bronville,2,2,2,ta,left,2_2,3914,56,395,43,telling,1,80,81.1346582583131,0.03142632932198097,0.24381985859143213,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,0.5278481703488704,81.2351163295031,0.6034315920088137,-8.764883670496896,0.6085053570922389,-1.7116461076947644,-1.7738578889644099,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,5.978885764901122
1819,5e154952c76aa6b40619b1d3,broadway,2,5,2,ta,right,2_5,3333,28,516,44,asking,0,80,147.29848706238238,1.718926329321981,10.568048484900695,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,0.5506052020203638,108.40025718658012,0.7367212838597242,18.400257186580117,0.7174566493629769,2.938518576911952,3.2204552763317054,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.246106765481563
1820,5e154952c76aa6b40619b1d3,grandma,2,1,2,ta,left,2_1,4257,24,583,45,telling,1,80,61.325523908511215,-0.531073670678019,-4.602148153361464,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,0.4954651467768902,69.07098146188412,0.7108264146793887,-20.929018538115887,0.7243273875867525,-4.706360035342817,-4.582143332621346,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.368187186350492
1821,5e154952c76aa6b40619b1d3,greenview,5,5,2,ta,right,5_5,3028,76,325,46,asking,0,110,147.29848706238238,0.9178996106387345,5.054869061253128,3.2754239691411797,4.193323579779914,0.5272193902352313,1.4451190008739658,0.5386585496345093,122.14535602745651,0.6874775320411043,32.14535602745653,0.6705015049720229,5.183060666130768,5.287225281063938,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,5.783825182329737
1822,5e154952c76aa6b40619b1d3,grandma,5,3,2,ta,right,5_3,3665,72,404,47,asking,0,110,102.02442198493041,-0.2071003893612655,-1.3030678399057682,3.2754239691411797,3.068323579779914,0.5272193902352313,0.32011900087396583,0.5365275253746347,103.29023422806391,0.5615600387762968,13.290234228063898,0.5606723903588515,2.4159673219699642,2.384483420942721,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.0014148779611505
1823,5e154952c76aa6b40619b1d3,branning,3,2,2,ta,left,3_2,3716,54,357,48,telling,1,90,81.1346582583131,-0.24238099912603417,-1.7952801587163143,2.7482045789059484,2.505823579779914,0,-0.24238099912603417,0.4873570505814817,84.07043735851867,0.7899744777246149,-5.929562641481331,0.7881899295546089,-1.1813408653778568,-1.1799170761008737,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,5.877735781779639
1824,5e154952c76aa6b40619b1d3,bronville,3,5,2,ta,right,3_5,3196,34,496,49,asking,0,90,147.29848706238238,1.4451190008739658,8.528948467592945,2.7482045789059484,4.193323579779914,0,1.4451190008739658,0.5753741817954893,110.50157461147577,0.8579499701876526,20.501574611475778,0.8455463937097427,3.373503731909236,3.5528402537165,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.206575926724928
1825,5e154952c76aa6b40619b1d3,broadway,1,3,2,ta,left,1_3,4018,36,1659,50,telling,1,70,102.02442198493041,0.875,6.52185251905055,2.193323579779914,3.068323579779914,-0.5548809991260342,0.32011900087396583,0.5177178416178446,84.29787782679465,0.44179237553609185,-5.702122173205359,0.44089616386453795,-1.1768033503492115,-1.1331442706726937,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,7.413970290190444
1826,5e154952c76aa6b40619b1d3,broadway,3,4,3,ta,right,3_4,4277,24,360,51,asking,0,90,124.05699442806409,0.8826190008739658,5.556074054596848,2.7482045789059484,3.630823579779914,0,0.8826190008739658,0.5284290346986892,103.81640893719097,0.836409087994279,13.81640893719096,0.8216665591173017,2.430562587406429,2.4724510030729046,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,5.886104031450156
1827,5e154952c76aa6b40619b1d3,grandma,1,4,3,ta,right,1_4,4042,66,420,52,asking,0,70,124.05699442806409,1.4375,9.906915007213346,2.193323579779914,3.630823579779914,-0.5548809991260342,0.8826190008739658,0.5655445214041677,92.18500057353117,0.6012805608271414,2.1850005735311786,0.5834635662547727,0.18255893581793078,0.4152843278260423,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.040254711277414
1828,5e154952c76aa6b40619b1d3,greenview,1,1,3,ta,left,1_1,4061,10,353,53,telling,1,70,61.325523908511215,-0.25,-2.2904072180527137,2.193323579779914,1.9433235797799142,-0.5548809991260342,-0.8048809991260342,0.4649171053554358,66.22369509189524,0.63305468426229206,-23.77630490810475,0.6455026238491639,-5.3720344453000095,-5.310929882685249,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,5.8664680569332965
1829,5e154952c76aa6b40619b1d3,bronville,5,4,3,ta,right,5_4,3237,76,361,54,asking,0,110,124.05699442806409,0.3553996106387345,2.0819946482570297,3.2754239691411797,3.630823579779914,0.5272193902352313,0.8826190008739658,0.5632704662953878,113.54057054190419,0.65746044778245,23.540570541904177,0.6472392905560824,4.0546991905620215,4.022531876857185,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,5.8888779583328805
1830,5e154952c76aa6b40619b1d3,branning,4,3,3,ta,right,4_3,3704,4,602,55,asking,0,100,102.02442198493041,0.05322064574961871,0.34697444509345005,3.0151029340302955,3.068323579779914,0.2668983551243471,0.32011900087396583,0.5074557777750377,100.06948161689611,0.5854884913251319,10.069481616896097,0.58179692782714,1.8502010498406374,1.836061838435741,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.400257445308821
1831,5e154952c76aa6b40619b1d3,greenview,3,1,3,ta,left,3_1,4814,48,816,56,telling,1,90,61.325523908511215,-0.8048809991260342,-6.641248170669213,2.7482045789059484,1.9433235797799142,0,-0.8048809991260342,0.47353016484277893,72.0530749600988,0.8081072166848496,-17.946925039901203,0.8093959215128165,-4.097045918266201,-3.850380009755528,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.704414354964107
1832,5e154952c76aa6b40619b1d3,broadway,3,3,3,ta,right,3_3,4633,42,640,57,asking,0,90,102.02442198493041,0.32011900087396583,2.171011566434052,2.7482045789059484,3.068323579779914,0,0.32011900087396583,0.510333292347454,94.72981991095044,0.8326154118063606,4.729819910950436,0.8049074942411782,0.931605016714625,0.8867236843417927,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.461468176353717
1833,5e154952c76aa6b40619b1d3,bronville,4,2,3,ta,left,4_2,3219,8,648,58,telling,1,100,81.1346582583131,-0.5092793542503813,-3.6193172800569147,3.0151029340302955,2.505823579779914,0.2668983551243471,-0.24238099912603417,0.5259297553317892,87.34806157882382,0.6048905155099351,-2.6519384211761814,0.6028019548971368,-0.5169408986952,-0.5177917694119015,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.473890696352274
1834,5e154952c76aa6b40619b1d3,grandma,5,2,3,ta,left,5_2,4196,30,1738,59,telling,1,110,81.1346582583131,-0.7696003893612655,-5.269359565056132,3.2754239691411797,2.505823579779914,0.5272193902352313,-0.24238099912603417,0.5113769536042805,90.1766598348595,0.5263932645800922,0.17665983485951586,0.532787990318984,-0.054781285879925756,0.033948861023094384,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,7.460490305825338
1835,5e154952c76aa6b40619b1d3,branning,1,2,3,ta,left,1_2,4724,38,260,60,telling,1,70,81.1346582583131,0.3125,2.5555607939001854,2.193323579779914,2.505823579779914,-0.5548809991260342,-0.24238099912603417,0.49459133695899515,75.75353318783371,0.5308692979488949,-14.246466812166297,0.5323006315397473,-2.9819442946038044,-2.983341878051996,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,5.560681631015528
1836,5e154952c76aa6b40619b1d3,grandma,2,2,3,ta,left,2_2,3561,60,439,61,telling,1,80,81.1346582583131,0.03142632932198097,0.24381985859143213,2.4743972504579332,2.505823579779914,-0.27380732844801514,-0.24238099912603417,0.5259896274383788,81.12547174254053,0.6071963977565866,-8.874528257459458,0.6111840738039607,-1.7629273659938538,-1.797240468857158,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.0844994130751715
1837,5e154952c76aa6b40619b1d3,broadway,2,3,3,ta,right,2_3,3131,66,1039,62,asking,0,80,102.02442198493041,0.593926329321981,4.210111583741802,2.4743972504579332,3.068323579779914,-0.27380732844801514,0.32011900087396583,0.513958861328992,89.61192222513318,0.5041204425172535,-0.3880777748668113,0.5071249629014366,-0.06120083741598943,-0.07481179363893498,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.946013991099227
1838,5e154952c76aa6b40619b1d3,bronville,4,1,3,ta,left,4_1,4188,8,651,63,telling,1,100,61.325523908511215,-1.0717793542503813,-8.465285292009813,3.0151029340302955,1.9433235797799142,0.2668983551243471,-0.8048809991260342,0.4970606548203043,75.05392279485882,0.7203601582148069,-14.946077205141181,0.7322419373299671,-3.4849670458005435,-3.143970278601036,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.478509642208569
1839,5e154952c76aa6b40619b1d3,greenview,2,1,3,ta,left,2_1,3297,48,408,64,telling,1,80,61.325523908511215,-0.531073670678019,-4.602148153361464,2.4743972504579332,1.9433235797799142,-0.27380732844801514,-0.8048809991260342,0.48629265944441896,69.04210659074985,0.7052119502458837,-20.95789340925014,0.7175097607354465,-4.726560142070196,-4.589382206431671,falling,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.0112671744041615
1840,5e154952c76aa6b40619b1d3,branning,2,5,3,ta,right,2_5,4068,22,474,65,asking,0,80,147.29848706238238,1.718926329321981,10.568048484900695,2.4743972504579332,4.193323579779914,-0.27380732844801514,1.4451190008739658,0.5503069329822496,108.01258276021613,0.7353404005691527,18.012582760216127,0.7114495181413144,2.8267939083370828,3.158429762046138,rising,131,31,Other,Yes,NA,No,NA,No,NA,0,9,5,59,6.161207321695077
